code, nom,latitude,longitude,departement
87152,"Saint-Jouvent",45.957500000000003,1.2047222222222222,87
76668,"Saussay",49.634999999999998,0.93944444444444442,76
21686,"Villaines-les-Prévôtes",47.554166666666667,4.3063888888888888,21
81293,"Tauriac",43.88388888888889,1.5919444444444446,81
24322,"Périgueux",45.184166666666663,0.71805555555555556,24
85164,"Notre-Dame-de-Monts",46.830555555555556,-2.1316666666666668,85
88463,"Taintrux",48.249722222222225,6.9022222222222229,88
63041,"Biollet",45.993333333333332,2.6824999999999997,63
2B352,"Ville-di-Paraso",42.566666666666663,8.9863888888888876,2B
23200,"Saint-Goussaud",46.040555555555557,1.5780555555555555,23
01343,"Saint-Cyr-sur-Menthon",46.275555555555556,4.9730555555555558,01
49232,"Nueil-sur-Layon",47.118055555555557,-0.36666666666666664,49
79208,"La Peyratte",46.675277777777772,-0.14777777777777779,79
88052,"Belrupt",48.087777777777781,6.0936111111111106,88
42224,"Saint-Genest-Malifaux",45.340000000000003,4.4197222222222221,42
46183,"Marcilhac-sur-Célé",44.553333333333327,1.7708333333333333,46
91378,"Mauchamps",48.530277777777776,2.1941666666666664,91
55586,"Xivray-et-Marvoisin",48.864722222222227,5.743611111111111,55
22175,"Plédéliac",48.449166666666663,-2.3877777777777776,22
47038,"Bourran",44.342500000000001,0.39361111111111113,47
63173,"Grandrif",45.505000000000003,3.8172222222222221,63
50625,"Vengeons",48.75472222222222,-0.91666666666666674,50
64181,"Castillon (Canton d'Arthez-de-Béarn)",43.465277777777779,-0.57611111111111113,64
17019,"Ars-en-Ré",46.207777777777778,-1.5158333333333334,17
81011,"Ambres",43.731666666666669,1.8133333333333335,81
09171,"Lordat",42.775833333333331,1.7513888888888889,09
84120,"Saint-Trinit",44.102499999999999,5.4658333333333333,84
55038,"Beaulieu-en-Argonne",49.031666666666666,5.0669444444444443,55
49008,"Angrie",47.57,-0.97333333333333338,49
23074,"Le Donzeil",46.027777777777779,1.986388888888889,23
2B121,"Galéria",42.409444444444446,8.6486111111111104,2B
11222,"Mas-Cabardès",43.370555555555555,2.3622222222222224,11
21220,"Cussey-les-Forges",47.642777777777781,5.0788888888888888,21
41068,"Courmemin",47.471944444444446,1.6269444444444445,41
29278,"Spézet",48.192499999999995,-3.7166666666666668,29
63110,"Cisternes-la-Forêt",45.790277777777774,2.7050000000000001,63
50443,"Sacey",48.509444444444448,-1.45,50
46040,"Cabrerets",44.50611111111111,1.6547222222222222,46
29165,"Plobannalec-Lesconil",47.823333333333338,-4.2297222222222226,29
53086,"La Croixille",48.205000000000005,-1.0558333333333334,53
70573,"La Voivre",47.823611111111113,6.5377777777777775,70
34060,"Causse-de-la-Selle",43.80555555555555,3.6475,34
32339,"Razengues",43.641388888888891,0.99722222222222212,32
82056,"Espinas",44.196111111111108,1.8286111111111112,82
58191,"Neuilly",47.23972222222222,3.5027777777777778,58
39145,"Chille",46.693888888888885,5.5744444444444445,39
07085,"Empurany",45.024444444444441,4.6086111111111103,07
58140,"Larochemillay",46.877222222222223,4.0022222222222226,58
63336,"Saint-Donat",45.469166666666666,2.7186111111111111,63
60103,"Bresles",49.410277777777779,2.2508333333333335,60
04045,"Céreste",43.855833333333337,5.5872222222222216,04
12017,"Ayssènes",44.06944444444445,2.7794444444444446,12
51066,"Blaise-sous-Arzillières",48.671666666666667,4.5836111111111109,51
73280,"Saint-Sorlin-d'Arves",45.221111111111114,6.2347222222222225,73
80630,"Poix-de-Picardie",49.775833333333331,1.9841666666666666,80
47048,"Cancon",44.535555555555554,0.62555555555555553,47
07196,"Rocles",44.5625,4.2158333333333333,07
04134,"La Motte-du-Caire",44.343888888888891,6.0283333333333333,04
37074,"Chouzé-sur-Loire",47.236388888888889,0.12694444444444444,37
49032,"La Bohalle",47.423333333333332,-0.38750000000000001,49
09062,"Les Bordes-sur-Lez",42.897777777777776,1.03,09
13039,"Fos-sur-Mer",43.436388888888885,4.9452777777777781,13
23168,"Sardent",46.050555555555555,1.8555555555555556,23
15246,"Valette",45.267777777777773,2.6030555555555557,15
45336,"Viglain",47.728333333333332,2.3024999999999998,45
71272,"Malay",46.566388888888888,4.6816666666666666,71
27614,"Sancourt",49.354166666666671,1.6861111111111111,27
29102,"Landeleau",48.227222222222224,-3.7294444444444448,29
